Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
8949329;Caldierino-Rota;Caldierino-Rota;Caldierino-Rota;P;PPL;IT;Italy;;20;VR;023017;;1126;;44;Europe/Rome;2014-04-13;Italy;45.41616, 11.15696
8949354;Capirro;Capirro;Capirro;P;PPL;IT;Italy;;13;BT;110009;;1094;;35;Europe/Rome;2014-04-13;Italy;41.25403, 16.42242
8949378;Forette;Forette;Forette;P;PPL;IT;Italy;;20;VR;023094;;1065;;40;Europe/Rome;2014-04-13;Italy;45.34221, 10.9446
8950315;San Michele;San Michele;San Michele;P;PPLA3;IT;Italy;;04;SA;065053;;521;;461;Europe/Rome;2014-05-20;Italy;40.62023, 14.55018
8950396;Gonte;Gonte;Gonte;P;PPLA3;IT;Italy;;12;VB;103049;;501;;291;Europe/Rome;2014-05-20;Italy;45.99519, 8.64982
8950421;Villanuova;Villanuova;Villanuova;P;PPLA3;IT;Italy;;09;BG;016217;;495;;93;Europe/Rome;2014-05-20;Italy;45.44245, 9.8669
8951588;Villa d'Oneta;Villa d'Oneta;Villa d'Oneta;P;PPLA3;IT;Italy;;09;BG;016148;;302;;715;Europe/Rome;2014-05-20;Italy;45.87074, 9.81929
8952155;Ariola;Ariola;Ariola;P;PPLA3;IT;Italy;;04;SA;065110;;254;;679;Europe/Rome;2014-05-20;Italy;40.62795, 15.43453
9035714;Campolongo Maggiore;Campolongo Maggiore;;P;PPLA3;IT;Italy;;20;VE;027003;;0;;4;Europe/Rome;2014-05-13;Italy;45.32352, 12.04391
9036363;Villapiana Lido;Villapiana Lido;Villapiana Lido;P;PPL;IT;Italy;;03;CS;078154;;2076;;8;Europe/Rome;2014-05-17;Italy;39.81203, 16.4882
9036405;Muzza di Cornegliano Laudense;Muzza di Cornegliano Laudense;Muzza di Cornegliano Laudense;P;PPLA3;IT;Italy;;09;LO;098021;;2562;;78;Europe/Rome;2014-05-20;Italy;45.28462, 9.47166
11072712;Vago;Vago;;P;PPL;IT;Italy;;20;VR;023042;;4000;44;43;Europe/Rome;2016-03-02;Italy;45.41986, 11.1302
12070072;Porto;Porto;;P;PPLX;IT;Italy;;04;NA;063049;2;4830;;14;Europe/Rome;2019-07-22;Italy;40.84395, 14.25724
2523699;Portoscuso;Portoscuso;Portoscuso;P;PPLA3;IT;Italy;;14;SU;111057;;4440;6;31;Europe/Rome;2018-02-10;Italy;39.20739, 8.38086
2523734;Pollina;Pollina;Poilina,Pollina,Puoddina,Puòddina;P;PPLA3;IT;Italy;;15;PA;082059;;936;730;714;Europe/Rome;2014-04-13;Italy;37.99309, 14.14586
2523806;Piane Crati;Piane Crati;Piane,Piane Crati;P;PPLA3;IT;Italy;;03;CS;078097;;1242;609;589;Europe/Rome;2014-04-13;Italy;39.23472, 16.32313
2523858;Pavigliana;Pavigliana;;P;PPL;IT;Italy;;03;RC;080063;;1088;416;531;Europe/Rome;2014-01-11;Italy;38.10721, 15.72108
2523895;Pannaconi;Pannaconi;;P;PPL;IT;Italy;;03;VV;102006;;1333;;221;Europe/Rome;2016-11-13;Italy;38.69291, 16.04411
2524022;Naro;Naro;Naro,Naru;P;PPLA3;IT;Italy;;15;AG;084026;;7816;500;489;Europe/Rome;2014-04-13;Italy;37.29248, 13.79337
2524129;Mirto;Mirto;;P;PPL;IT;Italy;;03;CS;078047;;8684;21;69;Europe/Rome;2014-04-13;Italy;39.60069, 16.7739
2524180;Mendicino;Mendicino;Mendicino;P;PPLA3;IT;Italy;;03;CS;078079;;1910;500;428;Europe/Rome;2014-04-13;Italy;39.26282, 16.19452
2524236;Mascalucia;Mascalucia;Mascalucia,Maskalucha,Маскалуча;P;PPLA3;IT;Italy;;15;CT;087024;;32179;420;425;Europe/Rome;2022-09-28;Italy;37.57465, 15.04964
2524282;Marcellinara;Marcellinara;Marcellinara;P;PPLA3;IT;Italy;;03;CZ;079072;;1967;337;306;Europe/Rome;2014-04-13;Italy;38.92574, 16.48757
2524305;Mandatoriccio;Mandatoriccio;Mandatoriccio;P;PPLA3;IT;Italy;;03;CS;078074;;2182;561;552;Europe/Rome;2014-04-13;Italy;39.46675, 16.8342
2524331;Maida;Maida;;P;PPLA3;IT;Italy;;03;CZ;079069;;2766;299;255;Europe/Rome;2014-04-13;Italy;38.85884, 16.36277
2524335;Magisano;Magisano;Magisano;P;PPLA3;IT;Italy;;03;CZ;079068;;824;565;580;Europe/Rome;2014-01-11;Italy;39.01339, 16.6279
2524361;Lucca Sicula;Lucca Sicula;Lucca Sicula,Lucca Sìcula;P;PPLA3;IT;Italy;;15;AG;084022;;1917;513;525;Europe/Rome;2014-04-13;Italy;37.57783, 13.30579
2524382;Linguaglossa;Linguaglossa;Linguaglossa,Linguarossa;P;PPLA3;IT;Italy;;15;CT;087021;;5234;550;556;Europe/Rome;2014-04-13;Italy;37.84243, 15.13774
2524463;La Maddalena;La Maddalena;;P;PPL;IT;Italy;;14;CA;092011;;7877;2;6;Europe/Rome;2014-04-13;Italy;39.14429, 9.01223
2524533;Iglesias;Iglesias;Ecclesia,Esglesies,Esglèsies,Esglésies,Iglesias,Iglezias,igurejiasu,Иглезиас,イグレージアス;P;PPLA3;IT;Italy;;14;SU;111035;;22659;200;190;Europe/Rome;2018-02-10;Italy;39.3092, 8.5372
2524564;Grisolia;Grisolia;Grisolia,Grisolia Cipollina,Grisolia Lido;P;PPLA3;IT;Italy;;03;CS;078060;;1293;465;423;Europe/Rome;2018-01-10;Italy;39.72538, 15.85605
2524589;Gonnesa;Gonnesa;Gonnesa;P;PPLA3;IT;Italy;;14;SU;111030;;4154;42;44;Europe/Rome;2018-02-10;Italy;39.26535, 8.47038
2524602;Girasole;Girasole;Girasole;P;PPLA3;IT;Italy;;14;NU;091031;;651;8;9;Europe/Rome;2017-05-26;Italy;39.95205, 9.66098
2524698;Frazzanò;Frazzano;Frazzano,Frazzanò;P;PPLA3;IT;Italy;;15;ME;083026;;732;563;541;Europe/Rome;2014-01-19;Italy;38.07202, 14.74407
2524706;Francavilla Marittima;Francavilla Marittima;Francavilla,Francavilla Marittima;P;PPLA3;IT;Italy;;03;CS;078056;;2433;273;145;Europe/Rome;2014-01-11;Italy;39.8161, 16.39499
2524774;Feroleto della Chiesa;Feroleto della Chiesa;Feroleto,Feroleto della Chiesa;P;PPLA3;IT;Italy;;03;RC;080032;;1709;159;165;Europe/Rome;2014-04-13;Italy;38.46609, 16.07012
2524870;Custonaci;Custonaci;Castonaci,Custonaci,Custunaci;P;PPLA3;IT;Italy;;15;TP;081007;;3910;186;203;Europe/Rome;2014-04-13;Italy;38.07931, 12.68571
2525037;Cellara;Cellara;Cellara;P;PPLA3;IT;Italy;;03;CS;078035;;371;750;762;Europe/Rome;2014-01-11;Italy;39.21849, 16.3348
2525054;Cattolica Eraclea;Cattolica Eraclea;Catolica Eraclia,Cattolica,Cattolica Eraclea,Cattolica Eraclia,Catòlica Eraclìa;P;PPLA3;IT;Italy;;15;AG;084014;;3909;180;168;Europe/Rome;2014-04-13;Italy;37.44069, 13.39265
2525207;Casarano;Casarano;Casarano,Casaranu;P;PPLA3;IT;Italy;;13;LE;075016;;19359;109;110;Europe/Rome;2015-07-23;Italy;40.01131, 18.16237
2525459;Calatabiano;Calatabiano;Calatabiano,Calatabianu;P;PPLA3;IT;Italy;;15;CT;087010;;4102;60;55;Europe/Rome;2014-04-13;Italy;37.82049, 15.23069
2525480;Butera;Butera;Butera,Vutera;P;PPLA3;IT;Italy;;15;CL;085003;;4683;402;328;Europe/Rome;2014-04-13;Italy;37.191, 14.18232
2525496;Brucoli;Brucoli;Brucoli,Brugoli;P;PPL;IT;Italy;;15;SR;089001;;1098;4;10;Europe/Rome;2016-04-13;Italy;37.28191, 15.18836
2525499;Brolo;Brolo;Brolo,Brolu,buroro,ブローロ;P;PPLA3;IT;Italy;;15;ME;083007;;4949;8;17;Europe/Rome;2014-04-13;Italy;38.15623, 14.82799
2525559;Bianchi;Bianchi;Bianchi,bianki,ビアンキ;P;PPLA3;IT;Italy;;03;CS;078016;;367;825;828;Europe/Rome;2014-04-17;Italy;39.10058, 16.41018
2525571;Belpasso;Belpasso;Belpasso,Belpassu;P;PPLA3;IT;Italy;;15;CT;087007;;16319;551;559;Europe/Rome;2014-04-13;Italy;37.59192, 14.97985
2525714;Andrano;Andrano;Andrano;P;PPLA3;IT;Italy;;13;LE;075005;;3339;110;110;Europe/Rome;2014-04-13;Italy;39.98546, 18.38232
2525741;Alimena;Alimena;Alimena;P;PPLA3;IT;Italy;;15;PA;082002;;2100;740;752;Europe/Rome;2014-04-13;Italy;37.6931, 14.11369
2525755;Alcamo;Alcamo;Al'kamo,Alcamo,Arcamu,Àrcamu,Алькамо;P;PPLA3;IT;Italy;;15;TP;081001;;44431;258;280;Europe/Rome;2015-07-12;Italy;37.9779, 12.96473
3163974;Volpiano;Volpiano;Volpian,Volpiano,vuorupyano,ヴォルピャーノ;P;PPLA3;IT;Italy;;12;TO;001314;;14371;219;221;Europe/Rome;2014-04-13;Italy;45.1994, 7.77546
3164080;Vimodrone;Vimodrone;Vimodrone,vuimodorone,ヴィモドローネ;P;PPLA3;IT;Italy;;09;MI;015242;;17072;128;129;Europe/Rome;2022-09-28;Italy;45.51461, 9.28772
3164167;Villa Pedergnano;Villa Pedergnano;Pedergnano,Villa Pedergnano;P;PPL;IT;Italy;;09;BS;017069;;2418;216;209;Europe/Rome;2014-04-13;Italy;45.58528, 9.99381
3164398;Vicomoscano;Vicomoscano;;P;PPL;IT;Italy;;09;CR;019021;;1275;25;24;Europe/Rome;2014-01-19;Italy;44.97476, 10.45045
3164462;Vetto;Vetto;;P;PPLA3;IT;Italy;;05;RE;035042;;683;447;442;Europe/Rome;2014-04-13;Italy;44.48407, 10.33882
3164488;Vespolate;Vespolate;Vespolate;P;PPLA3;IT;Italy;;12;NO;003158;;2011;123;125;Europe/Rome;2014-04-13;Italy;45.34953, 8.66878
3164541;Vermezzo;Vermezzo;Vermecco,Vermeco,Vermetium,Vermezz,Vermezzo,vuerumettsuo,wei er mei zuo,wrmzw,Вермецо,Вермеццо,Վերմեցո,ورمزو,ヴェルメッツォ,韦尔梅佐;P;PPLA3;IT;Italy;;09;MI;015251;;3690;119;115;Europe/Rome;2019-03-08;Italy;45.39627, 8.97904
3164654;Vedeseta;Vedeseta;Vedeseta;P;PPLA3;IT;Italy;;09;BG;016230;;190;820;806;Europe/Rome;2014-01-19;Italy;45.89102, 9.53927
3164722;Vaprio D'Agogna;Vaprio D'Agogna;Vaprio d'Agogna;P;PPLA3;IT;Italy;;12;NO;003153;;901;;234;Europe/Rome;2014-04-13;Italy;45.60322, 8.55402
3164768;Valperga;Valperga;Valperga,vuaruperuga,ヴァルペルガ;P;PPLA3;IT;Italy;;12;TO;001287;;2548;385;380;Europe/Rome;2014-04-13;Italy;45.37004, 7.66124
3165141;Troia;Troia;Aecae,Troia,Troja,Troya,Troìa,te luo ya,toroia,trwya,Троя,Տրոյա,ترويا,トローイア,特罗亚;P;PPLA3;IT;Italy;;13;FG;071058;;6614;439;384;Europe/Rome;2014-04-13;Italy;41.36428, 15.3173
3165152;Trivero-Prativero-Ponzone;Trivero-Prativero-Ponzone;Trivero;P;PPLA3;IT;Italy;;12;BI;096088;;3970;;579;Europe/Rome;2019-03-08;Italy;45.66047, 8.17402
3165162;Triora;Triora;Trieua,Triora,Triêua;P;PPLA3;IT;Italy;;08;IM;008061;;272;780;765;Europe/Rome;2014-04-13;Italy;43.99309, 7.76369
3165324;Tramutola;Tramutola;Tramutola;P;PPLA3;IT;Italy;;02;PZ;076091;;2388;650;657;Europe/Rome;2014-04-13;Italy;40.31858, 15.78753
3165340;Tradate;Tradate;Tradate;P;PPLA3;IT;Italy;;09;VA;012127;;17154;303;299;Europe/Rome;2014-04-13;Italy;45.70843, 8.90763
3165356;Toscolano Maderno;Toscolano Maderno;Toscolano Maderno,Toscolano-Maderno;P;PPLA3;IT;Italy;;09;BS;017187;;7025;86;87;Europe/Rome;2014-04-13;Italy;45.63977, 10.6076
3165399;Torricella del Pizzo;Torricella del Pizzo;;P;PPLA3;IT;Italy;;09;CR;019108;;596;29;29;Europe/Rome;2014-04-13;Italy;45.02023, 10.29497
3165462;Torrecuso;Torrecuso;Torrecuso;P;PPLA3;IT;Italy;;04;BN;062076;;1121;420;449;Europe/Rome;2014-04-13;Italy;41.18582, 14.68126
3165595;Tolentino;Tolentino;Tolentino;P;PPLA3;IT;Italy;;10;MC;043053;;16504;228;231;Europe/Rome;2015-07-20;Italy;43.20918, 13.28524
3165828;Tempio Pausania;Tempio Pausania;Tempio Pausania,Tempio Pausanija,Tempiu,Templum,Tèmpiu,Темпио Паусания,テンピオ・パウザーニア;P;PPLA3;IT;Italy;;14;SS;090070;;12706;566;570;Europe/Rome;2017-05-28;Italy;40.90068, 9.10456
3165835;Telti;Telti;Telti;P;PPLA3;IT;Italy;;14;SS;090080;;1544;332;320;Europe/Rome;2017-05-26;Italy;40.87575, 9.35328
3165900;Taurasi;Taurasi;Taurasi;P;PPLA3;IT;Italy;;04;AV;064107;;1913;398;369;Europe/Rome;2014-04-13;Italy;41.0108, 14.9598
3166083;Stroncone;Stroncone;Castrum Hugonis,Stronkone,Struncuni,seuteulonkone,si te long ke nei,strwnkwny,sutoronkone,Стронконе,Ստրոնկոնե,سترونكوني,ストロンコーネ,斯特龙科内,스트론코네;P;PPLA3;IT;Italy;;18;TR;055031;;2332;450;324;Europe/Rome;2014-04-13;Italy;42.51196, 12.6477
3166104;Stregna;Stregna;Stregna,Stregne;P;PPLA3;IT;Italy;;06;UD;030111;;58;404;395;Europe/Rome;2014-01-19;Italy;46.12689, 13.57761
3166144;Stienta;Stienta;St'enta,Stienta,si di ye en ta,sutienta,Стиента,Стьента,Стієнта,Ստիենտա,スティエンタ,斯蒂耶恩塔;P;PPLA3;IT;Italy;;20;RO;029045;;1947;9;9;Europe/Rome;2014-04-13;Italy;44.9397, 11.54375
3166214;Staggia;Staggia;;P;PPL;IT;Italy;;16;SI;052022;;2548;168;175;Europe/Rome;2014-01-19;Italy;43.42182, 11.18364
3166265;Spigno Monferrato;Spigno Monferrato;Spign,Spigno,Spigno Monferrato;P;PPLA3;IT;Italy;;12;AL;006165;;299;217;253;Europe/Rome;2014-01-11;Italy;44.54314, 8.33395
3166439;Solbiate Olona;Solbiate Olona;Solbiate Olona;P;PPLA3;IT;Italy;;09;VA;012122;;5380;245;253;Europe/Rome;2014-04-13;Italy;45.65028, 8.88198
3166556;Sicignano degli Alburni;Sicignano degli Alburni;Sicignano degli Alburni;P;PPLA3;IT;Italy;;04;SA;065143;;1310;610;606;Europe/Rome;2014-04-13;Italy;40.55882, 15.3056
3166653;Serra Sant'Abbondio;Serra Sant'Abbondio;Serra Sant'Abbondio;P;PPLA3;IT;Italy;;10;PU;041061;;403;536;509;Europe/Rome;2014-04-13;Italy;43.49155, 12.77409
3166711;Seregno;Seregno;Seregn,Seregno,Serègn,serenyo,セレーニョ;P;PPLA3;IT;Italy;;09;MB;108039;;42760;222;229;Europe/Rome;2014-04-13;Italy;45.65002, 9.20548
3166740;Senigallia;Senigallia;Senigallia,Senigallija,senigarria,Сенигаллия,セニガッリア;P;PPLA3;IT;Italy;;10;AN;042045;;30882;5;6;Europe/Rome;2014-04-13;Italy;43.71626, 13.20882
3166808;Segrate;Segrate;SWK,Segrate,segurate,セグラーテ;P;PPLA3;IT;Italy;;09;MI;015205;;28296;115;120;Europe/Rome;2015-08-15;Italy;45.49185, 9.29812
3166840;Secchiano;Secchiano;;P;PPL;IT;Italy;;05;RN;099023;;1129;;217;Europe/Rome;2014-04-26;Italy;43.92399, 12.31615
3166848;Seborga;Seborga;A Seborca,Seborga,Seborgaen,Seborgän,seboleuga,seborja,seboruga gong guo,Себорга,სებორჯა,セボルガ公国,세보르가;P;PPLA3;IT;Italy;;08;IM;008057;;193;500;507;Europe/Rome;2014-04-13;Italy;43.8273, 7.69585
3166903;Sciolze;Sciolze;Sciolze,Siosse,shorutsue,ショルツェ;P;PPLA3;IT;Italy;;12;TO;001262;;307;436;417;Europe/Rome;2014-04-13;Italy;45.09453, 7.87818
3167030;Savignano sul Rubicone;Savignano sul Rubicone;Savignano,Savignano al Rubicone,Savignano di Romagna,Savignano sul Rubicone;P;PPLA3;IT;Italy;;05;FC;040045;;14715;32;32;Europe/Rome;2015-10-01;Italy;44.09009, 12.39935
3167164;Sanzeno;Sanzeno;Sanzeno,sanzeno,サンゼーノ;P;PPLA3;IT;Italy;;17;TN;022169;;339;640;657;Europe/Rome;2014-04-13;Italy;46.36614, 11.07559
3167324;San Terenziano;San Terenziano;;P;PPL;IT;Italy;;18;PG;054022;;1153;515;523;Europe/Rome;2014-04-13;Italy;42.86731, 12.47319
3167327;Santeramo in Colle;Santeramo in Colle;Santeramo in Colle,Santeramo-in-Kolle,Сантерамо-ин-Колле;P;PPLA3;IT;Italy;;13;BA;072041;;24922;489;496;Europe/Rome;2018-01-10;Italy;40.79236, 16.75873
3167451;Sant'Angelo d'Alife;Sant'Angelo d'Alife;Sant'Angelo d'Alife;P;PPLA3;IT;Italy;;04;CE;061086;;874;385;356;Europe/Rome;2014-04-13;Italy;41.36119, 14.26125
3167708;San Sossio Baronia;San Sossio Baronia;San Sossio Baronia;P;PPLA3;IT;Italy;;04;AV;064087;;938;650;638;Europe/Rome;2014-04-13;Italy;41.07081, 15.20122
3167835;San Pietro Avellana;San Pietro Avellana;San Pietro Avellana;P;PPLA3;IT;Italy;;11;IS;094043;;488;960;968;Europe/Rome;2014-04-13;Italy;41.78886, 14.18323
3167896;San Paolo;San Paolo;Pedergnaga Oriana,San Paolo;P;PPLA3;IT;Italy;;09;BS;017138;;3593;77;74;Europe/Rome;2014-04-13;Italy;45.37249, 10.02397
3167990;San Maurizio;San Maurizio;San Maurizio Canavese,San Morizio Canavese,サン・マウリーツィオ・カナヴェーゼ;P;PPLA3;IT;Italy;;12;TO;001248;;8676;;317;Europe/Rome;2014-05-01;Italy;45.21705, 7.63052
3168113;San Lorenzo in Campo;San Lorenzo in Campo;San Lorenzo in Campo;P;PPLA3;IT;Italy;;10;PU;041054;;2311;209;174;Europe/Rome;2014-04-13;Italy;43.60149, 12.94398
3168207;San Giustino;San Giustino;San Giustino,San Giustino Umbro;P;PPLA3;IT;Italy;;18;PG;054044;;4862;336;323;Europe/Rome;2014-04-13;Italy;43.5466, 12.17528
3168254;San Giovanni d'Asso;San Giovanni d'Asso;San Giovanni d'Asso,サン・ジョヴァンニ・ダッソ;P;PPLA3;IT;Italy;;16;SI;052037;;329;310;306;Europe/Rome;2017-05-25;Italy;43.15334, 11.58938
3168270;San Giovanni;San Giovanni;San Giovanni,San Giovanni di Polcenigo;P;PPL;IT;Italy;;06;PN;093031;;1356;55;50;Europe/Rome;2014-04-13;Italy;46.02104, 12.51556
3168296;San Giorgio in Salici;San Giorgio in Salici;San Giorgio in Salice,San Giorgio in Salici;P;PPL;IT;Italy;;20;VR;023083;;1396;147;142;Europe/Rome;2014-01-11;Italy;45.42676, 10.78906
3168303;San Giorgio di Lomellina;San Giorgio di Lomellina;San Giorgio,San Giorgio Lomellina,San Giorgio di Lomellina;P;PPLA3;IT;Italy;;09;PV;018136;;1116;99;100;Europe/Rome;2014-01-16;Italy;45.17486, 8.79014
3168471;San Clemente;San Clemente;San Clemente;P;PPLA3;IT;Italy;;05;RN;099016;;602;179;172;Europe/Rome;2014-04-13;Italy;43.93269, 12.62707
3168518;San Biase;San Biase;San Biase;P;PPLA3;IT;Italy;;11;CB;070063;;247;804;805;Europe/Rome;2014-01-19;Italy;41.71526, 14.59049
3168637;Salizzole;Salizzole;Salizzole;P;PPLA3;IT;Italy;;20;VR;023068;;1653;22;20;Europe/Rome;2014-04-13;Italy;45.24004, 11.0954
3168639;Sali Vercellese;Sali Vercellese;Sala Vercellese,Sali Vercellese;P;PPLA3;IT;Italy;;12;VC;002127;;107;139;144;Europe/Rome;2014-01-19;Italy;45.30986, 8.32893
3168855;Rovereto;Rovereto;;P;PPL;IT;Italy;;05;MO;036028;;3316;22;19;Europe/Rome;2014-04-13;Italy;44.83381, 10.95157
3169063;Romagnese;Romagnese;Romagnese;P;PPLA3;IT;Italy;;09;PV;018128;;259;630;643;Europe/Rome;2014-04-13;Italy;44.84131, 9.3281
3169084;Rogolo;Rogolo;Rogolo;P;PPLA3;IT;Italy;;09;SO;014056;;555;216;207;Europe/Rome;2014-04-13;Italy;46.13721, 9.48528
3169109;Rocchetta Sant'Antonio;Rocchetta Sant'Antonio;Rocchetta San Antonio,Rocchetta Sant'Antonio,Rochetta Sant'Antonio;P;PPLA3;IT;Italy;;13;FG;071042;;1870;633;612;Europe/Rome;2014-04-13;Italy;41.10326, 15.45993
3169126;Susella;Susella;Rocca Susella;P;PPLA3;IT;Italy;;09;PV;018126;;2;525;500;Europe/Rome;2014-01-19;Italy;44.91267, 9.09651
3169157;Rocca Pia;Rocca Pia;Rocca Pia;P;PPLA3;IT;Italy;;01;AQ;066083;;183;1181;1052;Europe/Rome;2014-04-13;Italy;41.93429, 13.97726
3169165;Roccamonfina;Roccamonfina;Roccamonfina;P;PPLA3;IT;Italy;;04;CE;061070;;2338;612;602;Europe/Rome;2014-04-13;Italy;41.28683, 13.97905
3169174;Roccagiovine;Roccagiovine;Rocca Giovane,Rocca Giòvane,Roccagiovine,rokkajovuine,ロッカジョーヴィネ;P;PPLA3;IT;Italy;;07;RM;058087;;280;520;530;Europe/Rome;2014-04-13;Italy;42.05069, 12.89925
3169186;Rocca di Cambio;Rocca di Cambio;Rocca di Cambio;P;PPLA3;IT;Italy;;01;AQ;066081;;320;1433;1388;Europe/Rome;2014-04-13;Italy;42.23755, 13.48906
3169299;Ripatransone;Ripatransone;;P;PPLA3;IT;Italy;;10;AP;044063;;1695;494;487;Europe/Rome;2014-01-11;Italy;43.00015, 13.76203
3169324;Rio Saliceto;Rio Saliceto;Rio Saliceto;P;PPLA3;IT;Italy;;05;RE;035034;;5167;24;26;Europe/Rome;2014-04-13;Italy;44.81147, 10.80414
3169468;Retorbido;Retorbido;Retorbido;P;PPLA3;IT;Italy;;09;PV;018121;;1419;169;161;Europe/Rome;2014-04-13;Italy;44.9498, 9.0368
3169626;Raiano;Raiano;Raiano,Rarano;P;PPLA3;IT;Italy;;01;AQ;066077;;2726;390;390;Europe/Rome;2014-04-13;Italy;42.10158, 13.81386
3169682;Ripa-Pozzi-Querceta-Ponterosso;Ripa-Pozzi-Querceta-Ponterosso;;P;PPL;IT;Italy;;16;LU;046028;;9859;;22;Europe/Rome;2016-11-13;Italy;43.97806, 10.20372
3169830;Pretoro;Pretoro;Pretoro;P;PPLA3;IT;Italy;;01;CH;069069;;546;560;502;Europe/Rome;2014-04-13;Italy;42.21923, 14.14248
3169855;Preore;Preore;Preore,pureore,プレオーレ;P;PPLA3;IT;Italy;;17;TN;022247;;357;530;529;Europe/Rome;2016-11-12;Italy;46.04663, 10.75969
3169892;Pray;Pray;Pray,purai,プライ;P;PPLA3;IT;Italy;;12;BI;096050;;1408;439;422;Europe/Rome;2014-04-13;Italy;45.67508, 8.20951
3170023;Potenza Picena;Potenza Picena;Potenza Picena;P;PPLA3;IT;Italy;;10;MC;043043;;4326;237;225;Europe/Rome;2014-04-13;Italy;43.36635, 13.62249
3170098;Porto Corsini;Porto Corsini;Porto Corsin;P;PPL;IT;Italy;;05;RA;039014;;1472;2;2;Europe/Rome;2014-01-11;Italy;44.4941, 12.27875
3170208;Pontevico;Pontevico;Pons Vicus,Pontevico,Ponteviko,Puntic,Puntìc,bwntyfykw,peng tai wei ke,pontevuiko,Понтевико,Понтевіко,Պոնտևիկո,بونتيفيكو,ポンテヴィーコ,蓬泰维科;P;PPLA3;IT;Italy;;09;BS;017149;;6931;55;52;Europe/Rome;2022-09-28;Italy;45.27315, 10.09248
3170297;Pontebba;Pontebba;Pontebba,Pontebe;P;PPLA3;IT;Italy;;06;UD;030076;;1109;568;562;Europe/Rome;2014-04-13;Italy;46.5054, 13.30622
3170351;Pomaretto;Pomaretto;Pomaret,Pomaretto;P;PPLA3;IT;Italy;;12;TO;001198;;976;630;621;Europe/Rome;2014-04-13;Italy;44.9559, 7.18128
3170371;Pollica;Pollica;Pollica;P;PPLA3;IT;Italy;;04;SA;065098;;390;370;374;Europe/Rome;2014-01-16;Italy;40.1907, 15.05716
3170739;Pieve Ligure;Pieve Ligure;A Ceive de Soei,A Ceive de Söi,Pieve Ligure;P;PPLA3;IT;Italy;;08;GE;010043;;2542;70;162;Europe/Rome;2014-01-11;Italy;44.37494, 9.0941
3170744;Pieve di Soligo;Pieve di Soligo;Pieve di Soligo;P;PPLA3;IT;Italy;;20;TV;026057;;9516;132;136;Europe/Rome;2014-04-13;Italy;45.89836, 12.17128
3170754;Pieve di Cadore;Pieve di Cadore;Piava di Cadore,Piave di Cadore,Pieve di Cadore;P;PPLA3;IT;Italy;;20;BL;025039;;3342;878;843;Europe/Rome;2014-04-13;Italy;46.42466, 12.36416
3170864;Picinisco;Picinisco;Picinisco;P;PPLA3;IT;Italy;;07;FR;060050;;304;725;700;Europe/Rome;2014-04-13;Italy;41.64568, 13.86791
3171020;Pianazzo;Pianazzo;;P;PPLA3;IT;Italy;;09;SO;014035;;69;;1405;Europe/Rome;2016-05-26;Italy;46.42815, 9.3442
3171027;Piana Crixia;Piana Crixia;;P;PPLA3;IT;Italy;;08;SV;009048;;816;;270;Europe/Rome;2012-02-15;Italy;44.48504, 8.30805
3171071;Pezzana;Pezzana;Pezzana;P;PPLA3;IT;Italy;;12;VC;002093;;1282;117;117;Europe/Rome;2014-04-13;Italy;45.26152, 8.48396
3171074;Peveragno;Peveragno;Peveragno;P;PPLA3;IT;Italy;;12;CN;004163;;2604;570;630;Europe/Rome;2014-04-13;Italy;44.3206, 7.61859
3171148;Pescia;Pescia;Pescia,Pesha,Pesia,pesha,Πέσια,Пеша,ペーシャ;P;PPLA3;IT;Italy;;16;PT;047012;;11567;62;42;Europe/Rome;2014-04-13;Italy;43.8871, 10.68849
3171286;Pellestrina;Pellestrina;Pellestrina;P;PPL;IT;Italy;;20;VE;027042;;2651;2;-2;Europe/Rome;2014-04-13;Italy;45.27716, 12.30238
3171305;Pegognaga;Pegognaga;Pegognaga;P;PPLA3;IT;Italy;;09;MN;020039;;4676;22;17;Europe/Rome;2014-04-13;Italy;44.99456, 10.85967
3171673;Pago Veiano;Pago Veiano;Pago Veiano;P;PPLA3;IT;Italy;;04;BN;062046;;1231;485;493;Europe/Rome;2014-04-13;Italy;41.24243, 14.86497
3171785;Otranto;Otranto;Atranta,Derento,Derentò,Hydruntum,Otrantas,Otrante,Otranto,Utrantu,ao te lang tuo,awtrantw,otoranto,Òtranto,Οτράντο,Атранта,Отранто,Օտրանտո,أوترانتو,اوترانتو,اوٹرانٹو,オトラント,奧特朗托;P;PPLA3;IT;Italy;;13;LE;075057;;4914;15;5;Europe/Rome;2019-09-05;Italy;40.14789, 18.48682
3171817;Ossago Lodigiano;Ossago Lodigiano;;P;PPLA3;IT;Italy;;09;LO;098044;;1298;71;70;Europe/Rome;2014-04-13;Italy;45.2421, 9.5372
3171828;Ospedalicchio;Ospedalicchio;Ospedalicchio;P;PPL;IT;Italy;;18;PG;054002;;1405;199;199;Europe/Rome;2014-04-13;Italy;43.07812, 12.50074
3171885;Ortona dei Marsi;Ortona dei Marsi;;P;PPLA3;IT;Italy;;01;AQ;066063;;205;1003;980;Europe/Rome;2014-04-13;Italy;41.9982, 13.72909
